code;nameja;kana
3938633;いの町上八川;いのちょうかみやかわ
3938635;いの町役場;いのちょうやくば
3938636;いの町長沢;いのちょうながさわ
3938730;仁淀川町土居;によどがわちょうどい
3938732;仁淀川町森;によどがわちょうもり
3938733;仁淀川町大崎;によどがわちょうおおさき
3921135;高知香南市香我美町下分;こうちこうなんしかがみちょうしもぶん
3921136;高知香南市夜須町坪井;こうちこうなんしやすちょうつぼい
3921137;高知香南市赤岡支所;こうちこうなんしあかおかししょ
3921138;高知香南市野市町西野;こうちこうなんしのいちちょうにしの
3921134;高知香南市吉川町吉原;こうちこうなんしよしかわちょうよしはら
3921200;香美市土佐山田町宝町;かみしとさやまだちょうたからまち
3921201;香美市物部町神池;かみしものべちょうかみいけ
3921220;香美市土佐山田町岩積;かみしとさやまだちょういわづみ
3921233;香美市香北町美良布;かみしかほくちょうびらふ
3921234;香美市物部町大栃;かみしものべちょうおおどち
3920801;宿毛市小筑紫町田ノ浦;すくもしこづくしちょうたのうら
3920820;宿毛市桜町;すくもしさくらまち
3920901;土佐清水市有永;とさしみずしありなが
3920902;土佐清水市足摺岬;とさしみずしあしずりみさき
3920921;土佐清水市松尾;とさしみずしまつお
3920930;土佐清水市天神町;とさしみずしてんじんちょう
3940131;中土佐町大野見吉野;なかとさちょうおおのみよしの
3940132;中土佐町久礼;なかとさちょうくれ
3940521;梼原町広野;ゆすはらちょうひろの
3940532;梼原町梼原;ゆすはらちょうゆすはら
3942430;大月町弘見;おおつきちょうひろみ
3942730;三原村来栖野;みはらむらくるすの
3921032;四万十市古津賀;しまんとしこつか
3921033;四万十市西土佐江川崎;しまんとしにしとさえかわさき
3941200;四万十町窪川中津川;しまんとちょうくぼかわなかつがわ
3941220;四万十町大正;しまんとちょうたいしょう
3941233;四万十町十川;しまんとちょうとおかわ
3941234;四万十町琴平町;しまんとちょうことひらまち
3942801;黒潮町入野;くろしおちょういりの
3942820;黒潮町佐賀;くろしおちょうさが
3941131;高知津野町力石;こうちつのちょうちからいし
3941132;高知津野町永野;こうちつのちょうながの
3520401;萩市土原;はぎしひじわら
3520402;萩市見島宇津;はぎしみしまうつ
3520432;萩市川上;はぎしかわかみ
3520433;萩市下田万;はぎししもたま
3520438;萩市江向;はぎしえむかい
3520439;萩市吉部;はぎしきべ
3520440;萩市須佐;はぎしすさ
3520441;萩市明木;はぎしあきらぎ
3520442;萩市福井;はぎしふくい
3520443;萩市見島本村;はぎしみしまほんむら
3521121;長門市深川中学校;ながとしふかわちゅうがっこう
3521132;長門市日置;ながとしへき
3521134;長門市東深川;ながとしひがしふかわ
3521136;長門市三隅;ながとしみすみ
3521137;長門市新別名;ながとししんべつみょう
3521335;美祢市大嶺町;みねしおおみねちょう
3521336;美祢市美東町大田;みねしみとうちょうおおた
3521337;美祢市秋芳町秋吉;みねししゅうほうちょうあきよし
3550231;阿武町奈古;あぶちょうなご
3520100;下関市竹崎;しものせきしたけざき
3520102;下関市豊浦町川棚;しものせきしとようらちょうかわたな
3520120;下関市清末陣屋;しものせきしきよすえじんや
3520121;下関市豊浦町浄水場;しものせきしとようらちょうじょうすいじょう
3520138;下関市豊北町角島;しものせきしほうほくちょうつのしま
3520140;下関市豊北町滝部;しものせきしほうほくちょうたきべ
3520143;下関市豊田町殿敷;しものせきしとよたちょうとのしき
3520144;下関市役所;しものせきしやくしょ
3520145;下関市菊川町下岡枝;しものせきしきくがわちょうしもおかえだ
3520201;宇部市野中;うべしのなか
3520220;宇部市東須恵;うべしひがしすえ
3520233;宇部市常盤町;うべしときわちょう
3520234;宇部市船木;うべしふなき
3521632;山陽小野田市日の出;さんようおのだしひので
3521633;山陽小野田市鴨庄;さんようおのだしかものしょう
3520803;岩国市今津;いわくにしいまづ
3520823;岩国市横山;いわくにしよこやま
3520824;岩国市玖珂町阿山;いわくにしくがまちあやま
3520825;岩国市美川町高ケ原;いわくにしみかわまちたかがはら
3520840;岩国市由宇町;いわくにしゆうまち
3520843;岩国市美和町生見;いわくにしみわまちいきみ
3520847;岩国市本郷町本郷;いわくにしほんごうまちほんごう
3520848;岩国市錦町広瀬;いわくにしにしきまちひろせ
3520849;岩国市美川町四馬神;いわくにしみかわまちしめがみ
3520850;岩国市周東町下久原;いわくにししゅうとうまちしもくばら
3520851;岩国市玖珂支所;いわくにしくがししょ
3521034;光市中央;ひかりしちゅうおう
3521036;光市岩田;ひかりしいわた
3521233;柳井市南町;やないしみなみまち
3521234;柳井市大畠;やないしおおばたけ
3532132;和木町和木;わきちょうわき
3534122;上関町室津;かみのせきちょうむろつ
3534133;上関町長島;かみのせきちょうながしま
3534302;田布施町下田布施;たぶせちょうしもたぶせ
3534433;平生町平生;ひらおちょうひらお
3530521;周防大島町平野;すおうおおしまちょうひらの
3530536;周防大島町小松;すおうおおしまちょうこまつ
3530537;周防大島町西安下庄;すおうおおしまちょうにしあげのしょう
3530539;周防大島町久賀;すおうおおしまちょうくか
3530540;周防大島町東和総合支所;すおうおおしまちょうとうわそうごうししょ
3520302;山口市前町;やまぐちしまえまち
3520322;山口市秋穂二島;やまぐちしあいおふたじま
3520323;山口市阿東生雲;やまぐちしあとういくも
3520340;山口市秋穂東;やまぐちしあいおひがし
3520341;山口市小郡下郷;やまぐちしおごおりしもごう
3520346;山口市阿東徳佐;やまぐちしあとうとくさ
3520348;山口市阿知須;やまぐちしあじす
3520349;山口市徳地堀;やまぐちしとくぢほり
3520350;山口市大殿大路;やまぐちしおおどのおおじ
3521522;周南市桜馬場通り;しゅうなんしさくらばばどおり
3521536;周南市熊毛中央町;しゅうなんしくまげちゅうおうちょう
3521540;周南市岐山通り;しゅうなんしきさんどおり
3521542;周南市富田;しゅうなんしとんだ
3521543;周南市鹿野上;しゅうなんしかのかみ
3520601;防府市寿;ほうふしことぶき
3520621;防府市西浦;ほうふしにしのうら
3520701;下松市瀬戸;くだまつしせと
3520732;下松市大手町;くだまつしおおてまち
4013120;福岡東区香椎駅東三丁目;ふくおかひがしくかしいえきひがしさんちょうめ
4013131;福岡東区千早;ふくおかひがしくちはや
4013201;福岡空港;ふくおかくうこう
4013231;福岡博多区博多駅前;ふくおかはかたくはかたえきまえ
4013300;福岡中央区大濠;ふくおかちゅうおうくおおほり
4013330;福岡中央区舞鶴;ふくおかちゅうおうくまいづる
4013430;福岡南区塩原;ふくおかみなみくしおばる
4013530;福岡西区今宿;ふくおかにしくいまじゅく
4013630;福岡城南区神松寺;ふくおかじょうなんくしんしょうじ
4013700;福岡早良区板屋;ふくおかさわらくいたや
4013730;福岡早良区百道浜;ふくおかさわらくももちはま
4021731;筑紫野市石崎;ちくしのしいしざき
4021831;春日市原町;かすがしはらまち
4021930;大野城市曙町;おおのじょうしあけぼのまち
4022020;宗像市江口神原;むなかたしえぐちかみのはら
4022030;宗像市東郷;むなかたしとうごう
4022033;宗像市大島;むなかたしおおしま
4022034;宗像市神湊;むなかたしこうのみなと
4022131;太宰府市観世音寺;だざいふしかんぜおんじ
4034130;宇美町宇美;うみまちうみ
4034230;篠栗町中央;ささぐりまちちゅうおう
4034330;志免町志免;しめまちしめ
4034430;須恵町須恵;すえまちすえ
4034530;新宮町緑ヶ浜;しんぐうまちみどりがはま
4022330;福岡古賀市駅東;ふくおかこがしえきひがし
4034830;久山町久原;ひさやままちくばら
4034930;粕屋町仲原;かすやまちなかばる
4022400;福津市手光;ふくつしてびか
4022430;福津市中央;ふくつしちゅうおう
4022431;福津市津屋崎;ふくつしつやざき
4023000;糸島市志摩初;いとしまししまはつ
4023020;糸島市前原東;いとしましまえばるひがし
4023031;糸島市二丈深江;いとしましにじょうふかえ
4023033;糸島市前原西;いとしましまえばるにし
4023131;那珂川市西隈;なかがわしにしぐま
4010132;北九州門司区大里東;きたきゅうしゅうもじくだいりひがし
4010330;北九州若松区桜町;きたきゅうしゅうわかまつくさくらまち
4010531;北九州戸畑区新池;きたきゅうしゅうとばたくしんいけ
4010630;北九州小倉北区大手町;きたきゅうしゅうこくらきたくおおてまち
4010720;北九州小倉南区横代東町;きたきゅうしゅうこくらみなみくよこしろひがしまち
4010731;北九州小倉南区若園;きたきゅうしゅうこくらみなみくわかぞの
4010800;北九州八幡東区桃園;きたきゅうしゅうやはたひがしくももぞの
4010831;北九州八幡東区大谷;きたきゅうしゅうやはたひがしくおおたに
4010931;北九州八幡西区相生町;きたきゅうしゅうやはたにしくあいおいちょう
4021320;行橋市今井;ゆくはししいまい
4021330;行橋市中央;ゆくはししちゅうおう
4021430;豊前市吉木;ぶぜんしよしき
4021520;中間市長津;なかましながつ
4021530;中間市中間;なかましなかま
4038132;芦屋町幸町;あしやまちさいわいまち
4038231;水巻町頃末;みずまきまちころすえ
4038330;岡垣町野間;おかがきまちのま
4038430;遠賀町今古賀;おんがちょういまこが
4062100;苅田町若久;かんだまちわかひさ
4062130;苅田町京町;かんだまちきょうまち
4064230;吉富町広津;よしとみまちひろつ
4064631;上毛町東下;こうげまちひがししも
4064632;上毛町垂水;こうげまちたるみ
4064733;築上町椎田;ちくじょうまちしいだ
4064734;築上町築城;ちくじょうまちついき
4062531;みやこ町勝山上田;みやこまちかつやまうえだ
4062533;みやこ町犀川本庄;みやこまちさいがわほんじょう
4062534;みやこ町豊津;みやこまちとよつ
4020431;直方市新町;のおがたししんまち
4020501;飯塚市川島;いいづかしかわしま
4020520;飯塚市立岩;いいづかしたていわ
4020531;飯塚市長尾;いいづかしながお
4020532;飯塚市忠隈;いいづかしただくま
4020535;飯塚市綱分;いいづかしつなわき
4020536;飯塚市新立岩;いいづかししんたていわ
4020537;飯塚市鹿毛馬;いいづかしかけのうま
4020630;田川市中央町;たがわしちゅうおうまち
4040131;小竹町勝野;こたけまちかつの
4040231;鞍手町小牧;くらてまちおまき
4042130;桂川町土居;けいせんまちとい
4060130;香春町高野;かわらまちたかの
4060230;添田町添田;そえだまちそえだ
4060430;糸田町役場;いとだまちやくば
4060530;福岡川崎町田原;ふくおかかわさきまちたばら
4060830;大任町大行事;おおとうまちだいぎょうじ
4060930;赤村内田;あかむらうちだ
4022633;宮若市福丸;みやわかしふくまる
4022634;宮若市宮田;みやわかしみやた
4061000;福智町上野;ふくちまちあがの
4061030;福智町金田;ふくちまちかなだ
4061031;福智町赤池;ふくちまちあかいけ
4061033;福智町弁城;ふくちまちべんじょう
4022735;嘉麻市上臼井;かましかみうすい
4022736;嘉麻市岩崎;かましいわさき
4022737;嘉麻市上山田;かましかみやまだ
4022738;嘉麻市大隈町;かましおおくままち
4020200;大牟田市笹林;おおむたしささばやし
4020220;大牟田市昭和町;おおむたししょうわまち
4020231;大牟田市有明町;おおむたしゆうめいまち
4020300;久留米市津福本町;くるめしつぶくほんまち
4020320;久留米市小森野町;くるめしこもりのまち
4020330;久留米市城南町;くるめしじょうなんまち
4020333;久留米市城島町;くるめしじょうじままち
4020334;久留米市三潴町;くるめしみづままち
4020336;久留米市北野町;くるめしきたのまち
4020337;久留米市田主丸町;くるめしたぬしまるまち
4020731;柳川市大和町;やながわしやまとまち
4020732;柳川市三橋町;やながわしみつはしまち
4020733;柳川市本町;やながわしほんまち
4021000;八女市黒木町北木屋;やめしくろぎまちきたごや
4021020;八女市吉田;やめしよしだ
4021032;八女市黒木町今;やめしくろぎまちいま
4021033;八女市立花町;やめしたちばなまち
4021034;八女市矢部村;やめしやべむら
4021035;八女市星野村;やめしほしのむら
4021037;八女市上陽町;やめしじょうようまち
4021038;八女市本町;やめしもとまち
4021130;筑後市山ノ井;ちくごしやまのい
4021230;大川市酒見;おおかわしさけみ
4021630;小郡市小郡;おごおりしおごおり
4050330;大刀洗町冨多;たちあらいまちとみた
4052230;大木町八町牟田;おおきまちはつちょうむた
4054431;福岡広川町新代;ふくおかひろかわまちにいしろ
4022530;うきは市吉井町;うきはしよしいまち
4022532;うきは市浮羽町;うきはしうきはまち
4044700;筑前町下高場;ちくぜんまちしもたかば
4044730;筑前町新町;ちくぜんまちしんまち
4044731;筑前町篠隈;ちくぜんまちしのくま
4044830;東峰村小石原;とうほうむらこいしわら
4044831;東峰村宝珠山;とうほうむらほうしゅやま
4022820;朝倉市堤;あさくらしつつみ
4022831;朝倉市杷木池田;あさくらしはきいけだ
4022832;朝倉市宮野;あさくらしみやの
;朝倉市甘木;
4022930;みやま市瀬高町;みやましせたかまち
4022933;みやま市山川町;みやましやまかわまち
4022934;みやま市高田町;みやましたかたまち
4120200;唐津市西城内;からつしにしじょうない
4120220;唐津市鎮西町;からつしちんぜいまち
4120221;唐津市竹木場;からつしたけこば
4120222;唐津市厳木町;からつしきゅうらぎまち
4120237;唐津市七山;からつしななやま
4120239;唐津市北波多;からつしきたはた
4120240;唐津市肥前;からつしひぜん
4120241;唐津市呼子;からつしよぶこ
4120242;唐津市浜玉;からつしはまたま
4120243;唐津市相知;からつしおうち
4120520;伊万里市立花町;いまりしたちばなちょう
4138731;玄海町諸浦;げんかいちょうもろうら
4140132;有田町本町;ありたちょうほんまち
4140133;有田町立部;ありたちょうたちべ
4120100;佐賀市駅前中央;さがしえきまえちゅうおう
4120120;佐賀市富士町;さがしふじちょう
4120121;佐賀市栄町;さがしさかえまち
4120137;佐賀市大和;さがしやまと
4120138;佐賀市三瀬;さがしみつせ
4120140;佐賀市東与賀;さがしひがしよか
4120142;佐賀市久保田;さがしくぼた
4120143;佐賀市諸富;さがしもろどみ
4120144;佐賀市川副;さがしかわそえ
4120332;鳥栖市宿町;とすししゅくまち
4120431;多久市北多久町;たくしきたたくまち
4120621;武雄市武雄町武雄;たけおしたけおちょうたけお
4120635;武雄市山内;たけおしやまうち
4120637;武雄市武雄町昭和;たけおしたけおちょうしょうわ
4120638;武雄市北方;たけおしきたがた
4120720;佐賀鹿島市納富分;さがかしましのうどみぶん
4134131;基山町宮浦;きやまちょうみやうら
4134531;上峰町坊所;かみみねちょうぼうじょ
4142331;大町町大町;おおまちちょうおおまち
4142431;江北町山口;こうほくまちやまぐち
4142533;白石町福田;しろいしちょうふくた
4142534;白石町福富;しろいちょうふくどみ
4142535;白石町有明;しろいしちょうありあけ
4144100;太良町多良;たらちょうたら
4134633;みやき町中原;みやきちょうなかばる
4134635;みやき町三根;みやきちょうみね
4134636;みやき町北茂安;みやきちょうきたしげやす
4120838;小城市三日月;おぎしみかつき
4120839;小城市小城;おぎしおぎ
4120840;小城市芦刈;おぎしあしかり
4120841;小城市牛津;おぎしうしづ
4120900;嬉野市不動山;うれしのしふどうやま
4120932;嬉野市塩田;うれしのししおた
4120933;嬉野市下宿乙;うれしのししもじゅくおつ
4132732;吉野ヶ里町三田川;よしのがりちょうみたがわ
4132733;吉野ヶ里町東脊振;よしのがりちょうひがしせふり
4121034;神埼市千代田;かんざきしちよだ
4121036;神埼市脊振;かんざきしせふり
4121037;神埼市神埼;かんざきしかんざき
4220201;佐世保市干尽町;させぼしひづくしちょう
4220220;佐世保市八幡町;させぼしはちまんちょう
4220232;佐世保市小佐々町;させぼしこさざちょう
4220236;佐世保市世知原町;させぼしせちばるちょう
4220237;佐世保市江迎町;させぼしえむかえちょう
4220239;佐世保市吉井町;させぼしよしいちょう
4220240;佐世保市鹿町町;させぼししかまちちょう
4220701;平戸市岩の上町;ひらどしいわのうえちょう
4220720;平戸市鏡川町;ひらどしかがみがわちょう
4220721;平戸市志々伎町;ひらどししじきちょう
4220731;平戸市生月町;ひらどしいきつきちょう
4220732;平戸市田平町;ひらどしたびらちょう
4220734;平戸市大島村;ひらどしおおしまむら
4220820;松浦市志佐町;まつうらししさちょう
4220831;松浦市鷹島町;まつうらしたかしまちょう
4220832;松浦市福島町;まつうらしふくしまちょう
4232120;東彼杵町蔵本;ひがしそのぎちょうくらもと
4232232;川棚町中組;かわたなちょうなかぐみ
4232332;波佐見町宿;はさみちょうしゅく
4239132;佐々町本田原;さざちょうほんたばる
4220100;長崎市南山手;ながさきしみなみやまて
4220102;長崎市黒浜町;ながさきしくろはままち
4220104;長崎市長浦町;ながさきしながうらまち
4220121;長崎市元町;ながさきしもとまち
4220122;長崎市野母町;ながさきしのもまち
4220130;長崎市香焼町;ながさきしこうやぎまち
4220135;長崎市伊王島町;ながさきしいおうじままち
4220136;長崎市高島町;ながさきしたかしままち
4220137;長崎市神浦江川町;ながさきしこうのうらえがわまち
4220138;長崎市布巻町;ながさきしぬのまきまち
4220401;諫早市東小路町;いさはやしひがしこうじまち
4220420;諫早市小長井町;いさはやしこながいちょう
4220421;諫早市堂崎町;いさはやしどうざきまち
4220430;諫早市多良見町;いさはやしたらみちょう
4220434;諫早市飯盛町;いさはやしいいもりちょう
4220435;諫早市森山町;いさはやしもりやまちょう
4220436;諫早市高来町;いさはやしたかきちょう
4220520;大村市玖島;おおむらしくしま
4230731;長与町嬉里;ながよちょううれり
4230830;時津町浦;とぎつちょううら
4221220;西海市大瀬戸町;さいかいしおおせとちょう
4221234;西海市西彼町;さいかいしせいひちょう
4221235;西海市西海町;さいかいしさいかいちょう
4221236;西海市崎戸町;さいかいしさきとちょう
4221238;西海市大島町;さいかいしおおしままち
4220320;島原市下折橋町;しまばらししもおりはしまち
4220331;島原市有明町;しまばらしありあけちょう
4221300;雲仙市国見町;うんぜんしくにみちょう
4221301;雲仙市小浜町雲仙;うんぜんしおばまちょううんぜん
4221320;雲仙市千々石町;うんぜんしちぢわちょう
4221335;雲仙市雲仙出張所;うんぜんしうんぜんしゅっちょうしょ
4221337;雲仙市吾妻町;うんぜんしあづまちょう
4221338;雲仙市小浜町北本町;うんぜんしおばまちょうきたほんまち
4221339;雲仙市南串山町;うんぜんしみなみくしやまちょう
4221340;雲仙市瑞穂町;うんぜんしみずほちょう
4221341;雲仙市愛野町;うんぜんしあいのまち
4221420;南島原市口之津町;みなみしまばらしくちのつちょう
4221431;南島原市南有馬町;みなみしまばらしみなみありまちょう
4221432;南島原市北有馬町;みなみしまばらしきたありまちょう
4221433;南島原市西有家町;みなみしまばらしにしありえちょう
4221435;南島原市布津町;みなみしまばらしふつちょう
4221437;南島原市深江町;みなみしまばらしふかえちょう
4221438;南島原市加津佐町;みなみしまばらしかづさちょう
4221439;南島原市有家町;みなみしまばらしありえちょう
4220900;長崎対馬市厳原町東里;ながさきつしましいづはらまちひがしざと
4220901;長崎対馬市上県町飼所;ながさきつしましかみあがたまちかいどころ
4220902;長崎対馬市美津島町鴨居瀬;ながさきつしましみつしままちかもいせ
4220920;長崎対馬市上対馬町;ながさきつしましかみつしままち
4220921;長崎対馬市豊玉町;ながさきつしましとよたままち
4220922;長崎対馬市厳原町国分;ながさきつしましいづはらまちこくぶ
4220934;長崎対馬市美津島町鷄知;ながさきつしましみつしままちけち
4220935;長崎対馬市峰町;ながさきつしましみねまち
4220936;長崎対馬市上県町佐須奈;ながさきつしましかみあがたまちさすな
4221000;壱岐市芦辺町中野;いきしあしべちょうなかの
4221020;壱岐市郷ノ浦町;いきしごうのうらちょう
4221033;壱岐市芦辺町芦辺;いきしあしべちょうあしべ
4221034;壱岐市石田町;いきしいしだちょう
4221035;壱岐市勝本町;いきしかつもとちょう
4238331;小値賀町笛吹;おぢかちょうふえふき
4221101;五島市富江町繁敷;ごとうしとみえまちしげじき
4221102;五島市木場町;ごとうしこばちょう
4221120;五島市上大津町;ごとうしかみおおづちょう
4221121;五島市玉之浦町;ごとうしたまのうらまち
4221136;五島市奈留町;ごとうしなるまち
4221137;五島市三井楽町;ごとうしみいらくまち
4221138;五島市富江町富江;ごとうしとみえまちとみえ
4221139;五島市岐宿町;ごとうしきしくまち
4241120;新上五島町若松;しんかみごとうちょうわかまつ
4241135;新上五島町立串;しんかみごとうちょうたてぐし
4241136;新上五島町青方;しんかみごとうちょうあおかた
4241137;新上五島町有川;しんかみごとうちょうありかわ
4241139;新上五島町奈良尾;しんかみごとうちょうならお
4220221;佐世保市宇久町;させぼしうくまち
4342331;南小国町赤馬場;みなみおぐにまちあかばば
4342420;熊本小国町宮原;くまもとおぐにまちみやはら
4342531;産山村山鹿;うぶやまむらやまが
4342820;熊本高森町高森;くまもとたかもりまちたかもり
4321420;阿蘇市一の宮町;あそしいちのみやまち
4321433;阿蘇市内牧;あそしうちのまき
4321434;阿蘇市波野;あそしなみの
4343300;南阿蘇村中松;みなみあそむらなかまつ
4343330;南阿蘇村吉田;みなみあそむらよしだ
4343331;南阿蘇村河陰;みなみあそむらかいん
4343333;南阿蘇村河陽;みなみあそむらかわよう
4320200;八代市平山新町;やつしろしひらやましんまち
4320202;八代市泉町;やつしろしいずみまち
4320221;八代市新地町;やつしろししんちまち
4320230;八代市千丁町;やつしろしせんちょうまち
4320231;八代市鏡町;やつしろしかがみまち
4320233;八代市東陽町;やつしろしとうようまち
4320237;八代市泉支所;やつしろしいずみししょ
4320236;八代市坂本町;やつしろしさかもとまち
4320431;荒尾市宮内出目;あらおしくないでめ
4320600;玉名市築地;たまなしついじ
4320620;玉名市中尾;たまなしなかお
4320630;玉名市岱明町;たまなしたいめいまち
4320631;玉名市横島町;たまなしよこしままち
4320634;玉名市天水町;たまなしてんすいまち
4320820;山鹿市老人福祉センター;やまがしろうじんふくしせんた-
4320831;山鹿市菊鹿町;やまがしきくかまち
4320832;山鹿市鹿本町;やまがしかもとまち
4320833;山鹿市鹿央町;やまがしかおうまち
4320835;山鹿市鹿北町;やまがしかほくまち
4320836;山鹿市山鹿;やまがしやまが
4321034;菊池市隈府;きくちしわいふ
4321035;菊池市泗水町;きくちししすいまち
4321037;菊池市旭志;きくちしきょくし
4321038;菊池市七城町;きくちししちじょうまち
4321121;宇土市浦田町;うとしうらたまち
4336431;玉東町木葉;ぎょくとうまちこのは
4336731;南関町関町;なんかんまちせきまち
4336830;長洲町長洲;ながすまちながす
4340320;大津町引水;おおづまちひきのみず
4340331;大津町大津;おおづまちおおづ
4340430;菊陽町久保田;きくようまちくぼた
4343231;西原村小森;にしはらむらこもり
4344131;御船町御船;みふねまちみふね
4344230;嘉島町上島;かしままちうえじま
4344333;益城町宮園;ましきまちみやぞの
4344431;甲佐町豊内;こうさまちとようち
4334820;熊本美里町永富;くまもとみさとまちながとみ
4334831;熊本美里町馬場;くまもとみさとまちばば
4321300;宇城市松橋町;うきしまつばせまち
4321320;宇城市三角町;うきしみすみまち
4321330;宇城市不知火町;うきししらぬひまち
4321335;宇城市豊野町;うきしとよのまち
4321336;宇城市小川町;うきしおがわまち
4344722;山都町浜町;やまとちょうはままち
4344730;山都町大平;やまとちょうおおひら
4344732;山都町今;やまとちょういま
4346830;氷川町島地;ひかわちょうしまち
4346832;氷川町宮原;ひかわちょうみやはら
4321630;合志市竹迫;こうししたかば
4321631;合志市御代志;こうししみよし
4336932;和水町江田;なごみまちえた
4336933;和水町板楠;なごみまちいたくす
4310130;熊本中央区大江;くまもとちゅうおうくおおえ
4310221;熊本東区佐土原;くまもとひがしくさどわら
4310300;熊本西区春日;くまもとにしくかすが
4310431;熊本南区富合町;くまもとみなみくとみあいまち
4310432;熊本南区城南町;くまもとみなみくじょうなんまち
4310530;熊本北区植木町;くまもときたくうえきまち
4320301;人吉市西間下町;ひとよししにしあいだしもまち
4320320;人吉市蟹作町;ひとよししがんつくりまち
4350130;錦町一武;にしきまちいちぶ
4351430;あさぎり町免田東;あさぎりちょうめんだひがし
4351431;あさぎり町上;あさぎりちょううえ
4351432;あさぎり町岡原;あさぎりちょうおかはる
4351433;あさぎり町須惠;あさぎりちょうすえ
4351434;あさぎり町深田;あさぎりちょうふかだ
4350500;多良木町多良木;たらぎまちたらぎ
4350520;多良木町上球磨消防署;たらぎまちかみくましょうぼうしょ
4350630;湯前町役場;ゆのまえまちやくば
4350730;水上村岩野;みずかみむらいわの
4351030;相良村深水;さがらむらふかみ
4351120;五木村甲;いつきむらこう
4351230;山江村山田;やまえむらやまだ
4351331;球磨村渡;くまむらわたり
4320520;水俣市牧ノ内;みなまたしまきのうち
4320530;水俣市陣内;みなまたしじんない
4348201;芦北町芦北;あしきたまちあしきた
4348220;芦北町田浦町;あしきたまちたのうらまち
4348431;津奈木町小津奈木;つなぎまちこつなぎ
4353131;苓北町志岐;れいほくまちしき
4321200;上天草市大矢野町;かみあまくさしおおやのまち
4321220;上天草市龍ヶ岳町;かみあまくさしりゅうがたけまち
4321234;上天草市松島町;かみあまくさしまつしままち
4321235;上天草市姫戸町;かみあまくさしひめどまち
4321500;天草市本町;あまくさしほんまち
4321501;天草市牛深町;あまくさしうしぶかまち
4321521;天草市新和町;あまくさししんわまち
4321522;天草市天草町;あまくさしあまくさまち
4321524;天草市本渡町本渡;あまくさしほんどまちほんど
4321532;天草市倉岳町;あまくさしくらたけまち
4321535;天草市河浦町;あまくさしかわうらまち
4321536;天草市有明町;あまくさしありあけまち
4321537;天草市御所浦町;あまくさしごしょうらまち
4321538;天草市栖本町;あまくさしすもとまち
4321539;天草市五和町;あまくさしいつわまち
4420300;中津市上宮永;なかつしかみみやなが
4420320;中津市植野;なかつしうえの
4420322;中津市耶馬溪町;なかつしやばけいまち
4420334;中津市豊田町;なかつしとよだまち
4420335;中津市三光;なかつしさんこう
4420336;中津市本耶馬渓町;なかつしほんやばけいまち
4420337;中津市山国町;なかつしやまくにまち
4420921;豊後高田市御玉;ぶんごたかだしおだま
4420930;豊後高田市真玉;ぶんごたかだしまたま
4420932;豊後高田市香々地;ぶんごたかだしかかぢ
4421120;宇佐市院内町;うさしいんないまち
4421134;宇佐市上田;うさしうえだ
4421135;宇佐市安心院町;うさしあじむまち
4432231;姫島村役場;ひめしまむらやくば
4421400;国東市国見町西方寺;くにさきしくにみまちさいほうじ
4421401;国東市鶴川;くにさきしつるかわ
4421420;国東市田深;くにさきしたぶか
4421421;国東市国見町伊美;くにさきしくにみまちいみ
4421434;国東市安岐町;くにさきしあきまち
4421435;国東市武蔵町;くにさきしむさしまち
4420102;大分市明野北;おおいたしあけのきた
4420122;大分市新春日町;おおいたししんかすがまち
4420133;大分市佐賀関;おおいたしさがのせき
4420134;大分市舞鶴町;おおいたしまいづるまち
4420135;大分市野津原;おおいたしのつはる
4420200;別府市鶴見;べっぷしつるみ
4420201;別府市天間;べっぷしあまま
4420231;別府市上野口町;べっぷしかみのぐちちょう
4420600;臼杵市乙見;うすきしおとみ
4420632;臼杵市臼杵;うすきしうすき
4420633;臼杵市野津町;うすきしのつまち
4421021;杵築市南杵築;きつきしみなみきつき
4421032;杵築市杵築;きつきしきつき
4421033;杵築市大田;きつきしおおた
4421034;杵築市山香町;きつきしやまがまち
4434130;日出町役場;ひじまちやくば
4421330;由布市挾間町;ゆふしはさままち
4421335;由布市庄内町;ゆふししょうないちょう
4421336;由布市湯布院町川上;ゆふしゆふいんちょうかわかみ
4420721;津久見市立花町;つくみしたちばなまち
4420732;津久見市宮本町;つくみしみやもとまち
4420501;佐伯市蒲江蒲江浦;さいきしかまえかまえうら
4420502;佐伯市堅田;さいきしかたた
4420503;佐伯市蒲江猪串浦;さいきしかまえいのくしうら
4420520;佐伯市春日町;さいきしかすがまち
4420534;佐伯市直川;さいきしなおかわ
4420537;佐伯市宇目;さいきしうめ
4420538;佐伯市上浦;さいきしかみうら
4420539;佐伯市弥生;さいきしやよい
4420541;佐伯市米水津;さいきしよのうづ
4420543;佐伯市役所;さいきしやくしょ
4420544;佐伯市鶴見;さいきしつるみ
4420545;佐伯市本匠;さいきしほんじょう
4421200;豊後大野市三重町;ぶんごおおのしみえまち
4421220;豊後大野市犬飼町黒松;ぶんごおおのしいぬかいまちくろまつ
4421240;豊後大野市千歳町;ぶんごおおのしちとせまち
4421242;豊後大野市大野町;ぶんごおおのしおおのまち
4421243;豊後大野市清川町;ぶんごおおのしきよかわまち
4421244;豊後大野市朝地町;ぶんごおおのしあさじまち
4421245;豊後大野市犬飼町犬飼;ぶんごおおのしいぬかいまちいぬかい
4421246;豊後大野市緒方町;ぶんごおおのしおがたまち
